Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_020.jpg;13.56578;0;0.09561493;-0.03655776;103.4215;96.12107;2.486994;277.9112;1.551864
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_083.jpg;10.75347;0;0.283102;-0.01368032;103.4217;96.12103;2.525792;277.9029;1.546641
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_150.jpg;7.582996;0;0.494467;0;103.4214;96.12106;2.505607;277.9358;1.508538
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_216.jpg;4.690477;0;0.6873016;0.0166554;103.4219;96.12093;2.496575;277.906;1.544872
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_283.jpg;1.691736;0;0.8872176;0.01737277;103.4221;96.12085;2.421627;277.9066;1.579956
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_349.jpg;0;0;1;0.02762038;103.4221;96.12078;2.360984;277.9103;1.649218
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_416.jpg;0;0;1;0.03899797;103.4223;96.12068;2.268717;277.9081;1.72493
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_486.jpg;0;0;1;0.0422588;103.4224;96.12057;2.118154;277.9111;1.85151
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_551.jpg;0;0;1;0.05284781;103.4224;96.1205;1.987293;277.9199;1.96407
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_616.jpg;0;0;1;0.06119017;103.4226;96.12035;1.858503;277.9143;2.111359
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_682.jpg;0;0;1;0.06207547;103.4227;96.12021;1.645236;277.9207;2.297422
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_751.jpg;0;0;1;0.06896207;103.4224;96.12019;1.465806;277.9598;2.431534
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_817.jpg;0;0;1;0.07021058;103.4228;96.11999;1.290531;277.9347;2.574683
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_888.jpg;0;0;1;0.05326843;103.4228;96.1199;1.124298;277.9437;2.731545
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_48_951.jpg;0;0;1;0.01218178;103.4227;96.11987;1.094246;277.9632;2.762843
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_017.jpg;0;0;0;-0.02360459;103.423;96.11983;1.122982;277.9432;2.709789
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_085.jpg;0;0;0;-0.0486264;103.4232;96.11983;1.307207;277.9341;2.574092
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_150.jpg;0;0;0;-0.06530619;103.423;96.11995;1.467192;277.9565;2.420532
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_218.jpg;0;0;0;-0.06596076;103.4232;96.11999;1.641668;277.9482;2.207409
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_285.jpg;3.001479;-0.1008949;0;-0.05974568;103.4245;96.11999;1.793288;277.9564;2.115352
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_352.jpg;5.972025;-0.2989313;0;-0.07320581;103.4268;96.11945;1.850741;277.7739;1.954897
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_417.jpg;8.976792;0;0.4992492;-0.07856886;103.4286;96.11897;1.884729;277.7299;1.77585
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_481.jpg;11.86995;0;0.6921265;-0.07943825;103.4327;96.11992;1.944881;277.7776;1.673427
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_551.jpg;14.99394;0;0.9003922;-0.07804313;103.435;96.1207;1.936736;277.7791;1.56268
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_615.jpg;15;0;1;-0.05001225;103.4376;96.12133;1.964919;277.8464;1.531919
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_682.jpg;15;0;1;-0.05701375;103.4402;96.12212;1.941194;277.8795;1.463127
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_747.jpg;15;0;1;0.0549169;103.4422;96.12287;1.875078;277.8827;1.40435
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_817.jpg;15;0;1;0.03675715;103.444;96.12334;1.815748;277.918;1.377494
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_885.jpg;15;0;1;0.0416891;103.4476;96.1243;1.732465;277.9886;1.42557
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_49_951.jpg;15;0;1;0.05270969;103.4497;96.12504;1.612856;277.9956;1.426735
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_017.jpg;15;0;1;0.03823444;103.4523;96.1256;1.527448;278.0645;1.500757
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_084.jpg;15;0;1;0.03617929;103.4546;96.12626;1.369466;278.0914;1.554275
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_151.jpg;15;0;1;0.05289428;103.4564;96.12692;1.234438;278.0945;1.558708
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_217.jpg;15;0;1;0.01892765;103.4583;96.12728;1.215547;278.1412;1.590566
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_286.jpg;15;0;1;-0.05064699;103.4604;96.1279;1.240394;278.1659;1.49481
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_351.jpg;15;0;1;-0.06075555;103.4614;96.12831;1.31074;278.1567;1.350161
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_417.jpg;11.98835;0;0;-0.04450318;103.4617;96.12827;1.448691;278.8418;1.241401
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_484.jpg;0;0;0;-0.05196005;103.4617;96.12839;1.563173;278.8433;1.183375
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_551.jpg;0;0;0.1000819;-0.01803334;103.462;96.12845;1.591456;278.8221;1.185788
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_616.jpg;0;0;0.2991281;0.02544024;103.4619;96.12846;1.533969;278.8358;1.194344
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_684.jpg;0;0;0.4993547;0.02786545;103.4619;96.1285;1.460714;278.8452;1.314066
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_752.jpg;0;0;0.6993158;0.03883598;103.4622;96.12836;1.331105;278.8194;1.367255
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_814.jpg;0;0;0.8957166;0.03095296;103.4621;96.12835;1.266282;278.8454;1.465044
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_881.jpg;0;0;1;0.02525926;103.4622;96.12829;1.205262;278.8441;1.467647
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_50_947.jpg;0;0;1;-0.01000505;103.4625;96.12823;1.268671;278.8199;1.463487
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_014.jpg;-3.011239;0;1;-0.03181722;103.4623;96.12832;1.330394;278.8492;1.378731
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_080.jpg;-6.016487;0;1;-0.04085798;103.4625;96.12837;1.443789;278.8463;1.270051
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_147.jpg;-9.016314;0;1;-0.01965426;103.4629;96.12834;1.486694;278.8061;1.233658
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_213.jpg;-12.02874;0;1;0;103.4629;96.12843;1.490357;278.808;1.214492
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_281.jpg;-15;0;1;-0.01203465;103.4631;96.12843;1.451115;278.7997;1.247841
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_347.jpg;-15;0;1;0.02110999;103.4632;96.1284;1.407398;278.7834;1.318844
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_413.jpg;-15;0;1;0.02832962;103.463;96.12842;1.320178;278.8174;1.359718
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_485.jpg;-15;0;1;0.02860432;103.4632;96.12838;1.251053;278.81;1.409747
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_551.jpg;-15;0;1;0;103.4635;96.12832;1.262007;278.7827;1.422223
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_617.jpg;-15;0;1;-0.02155298;103.4635;96.12833;1.294277;278.7886;1.366401
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_685.jpg;-15;0;1;-0.02111282;103.4636;96.1284;1.37946;278.7823;1.294535
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_751.jpg;0;0;0;0.05010861;103.4632;96.1285;1.326848;277.0055;1.164382
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_819.jpg;0;0;0;-0.02250314;103.4633;96.12862;1.339505;277.0085;1.093486
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_880.jpg;2.878723;0;0;-0.01908096;103.4638;96.12856;1.417115;277.3903;1.229302
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_51_951.jpg;5.81206;0;0;0.02529559;103.4641;96.12852;1.380753;278.3179;1.277951
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_016.jpg;8.957095;0;0;0.03175638;103.4644;96.12836;1.378646;279.7111;1.368184
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_087.jpg;11.93624;0;0;0.03813959;103.4647;96.12819;1.401075;282.3452;1.512617
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_151.jpg;14.92921;0;0;0.04330374;103.4651;96.12822;1.448963;284.9277;1.648914
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_217.jpg;15;0;0;0.0525112;103.4654;96.12829;1.506;287.6143;1.800551
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_284.jpg;15;0;0;0.05413475;103.4657;96.12833;1.557272;291.2033;1.984674
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_351.jpg;15;0;0;0.05604151;103.4659;96.12833;1.576356;293.8995;2.108905
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_416.jpg;15;0;0;0.05886367;103.4661;96.12832;1.578636;296.599;2.221559
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_486.jpg;15;0;0;0.06118157;103.4663;96.12828;1.555027;300.2024;2.353771
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_554.jpg;12.08485;0;0;0.06348371;103.4663;96.12819;1.497398;302.4576;2.449865
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_622.jpg;8.888402;0;0;0.06662434;103.4663;96.12809;1.35584;304.7823;2.5697
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_687.jpg;5.853056;0.2023564;0;0.07534856;103.4693;96.12585;1.216223;304.7192;2.667906
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_753.jpg;2.882421;0.4003987;0;0.1457933;103.4742;96.12071;1.171412;304.7515;2.626762
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_820.jpg;0;0.5990396;0;0.1944638;103.4833;96.10648;1.233489;304.6542;2.234216
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_885.jpg;0;0.8008081;0;0.2746866;103.4951;96.09164;1.426874;304.5092;1.87691
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_52_948.jpg;0;0.9844468;0;0.3317085;103.5072;96.07323;1.55351;304.3767;1.303818
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_016.jpg;0;1;0;0.4609609;103.5258;96.0503;1.806437;304.2814;0.8404304
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_084.jpg;0;1;0;0.5097435;103.5499;96.01683;1.873521;303.9983;0.17126
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_151.jpg;0;1;0;0.5994817;103.5705;95.99096;1.679071;304.0869;359.7939
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_219.jpg;0;0.8073266;0;0.66988;103.5965;95.95984;0.9312842;303.9053;359.6075
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_287.jpg;0;1;0;0.7179134;103.617;95.93012;0.4066685;303.8092;359.5381
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_353.jpg;0;1;0;0.7976548;103.6405;95.89539;0.0381532;303.765;359.473
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_413.jpg;0;1;0;0.8575414;103.6673;95.85592;359.8326;303.852;359.4433
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_483.jpg;-2.997159;0.8902659;0;0.9052703;103.7069;95.79572;359.79;303.729;359.425
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_550.jpg;-5.966887;0.692284;0;0.939765;103.7374;95.74628;359.8555;303.4577;359.3907
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_616.jpg;-8.967388;0.4922506;0;0.9753578;103.7678;95.69408;359.9708;302.9479;359.3386
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_683.jpg;-11.98053;0.2913746;0;0.9921747;103.8067;95.6223;0.1189513;301.9258;359.263
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_750.jpg;-14.95678;0.4897914;0;0.9950277;103.8338;95.56709;0.2051689;300.8694;359.1996
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_816.jpg;-15;0.6905727;0;1.026968;103.8603;95.51006;0.2905094;299.7479;359.1502
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_884.jpg;-15;0.8914014;0;1.05447;103.895;95.43176;0.3431031;298.1854;359.1776
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_53_949.jpg;-15;1;0;1.098401;103.9203;95.36999;0.3606748;296.982;359.2384
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_013.jpg;-15;1;0;1.163042;103.9455;95.30436;0.412316;295.7781;359.3019
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_084.jpg;-15;1;0;1.211186;103.9786;95.21127;0.5249535;294.116;359.3875
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_151.jpg;-15;1;0;1.252774;104.0029;95.1375;0.6289617;292.8109;359.4531
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_215.jpg;-15;1;0;1.315207;104.0265;95.06062;0.7298458;291.4724;359.5315
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_284.jpg;-15;1;0;1.361999;104.0561;94.95338;0.8486348;289.6228;359.6373
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_351.jpg;-15;1;0;1.407324;104.0769;94.86928;0.9341266;288.1945;359.7079
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_417.jpg;-15;1;0;1.468016;104.0963;94.78226;1.005175;286.7319;359.7758
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_484.jpg;-15;1;0;1.513235;104.1194;94.66144;1.091384;284.7314;359.8403
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_551.jpg;-15;1;0;1.557933;104.1347;94.56753;1.137297;283.1946;359.878
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_618.jpg;-15;1;0;1.618377;104.1517;94.43797;1.173854;281.1012;359.9059
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_685.jpg;-15;1;0;1.662541;104.1618;94.33762;1.183057;279.4993;359.9091
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_751.jpg;-15;0.8987661;0;1.722318;104.1694;94.23476;1.17158;277.8719;359.9006
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_818.jpg;-12.04311;0.70164;0;1.760369;104.1769;94.09444;1.128801;275.9118;359.8842
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_884.jpg;-9.023691;0.5003455;0;1.791093;104.1815;93.98736;1.085233;274.7554;359.8711
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_54_951.jpg;-6.025999;0.3004994;0;1.811547;104.1859;93.87933;1.038388;273.9253;359.8561
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_014.jpg;-3.008307;0.5016789;0;1.82862;104.1906;93.77056;0.9878324;273.3869;359.8493
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_084.jpg;-0.1593614;0.6916086;0;1.850628;104.1985;93.62299;0.9485641;273.1434;359.8751
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_151.jpg;0;0.9007632;0;1.880231;104.2052;93.5094;0.9590035;273.1338;359.9098
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_217.jpg;0;1;0;1.934557;104.2122;93.39253;1.014608;273.1452;359.9514
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_284.jpg;-1.541851;1;0;1.978237;104.2211;93.23159;1.147001;273.0833;-0.0009224805
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_350.jpg;-4.508148;1;0;2.021703;104.2255;93.10731;1.270802;272.7085;0.0002172654
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_418.jpg;-7.519441;1;0;2.077667;104.2281;92.93911;1.347571;271.7134;0.001779738
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_481.jpg;-10.42471;1;0;2.122087;104.2258;92.81179;1.292061;270.5717;359.9832
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_552.jpg;-7.432311;1;0;2.166838;104.2214;92.68183;1.23786;269.4847;359.9566
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_619.jpg;-4.237338;1;0;2.226856;104.2146;92.5038;1.203617;268.4806;359.9358
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_686.jpg;-1.23913;1;0;2.269949;104.2099;92.36655;1.214929;268.1185;359.9451
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_753.jpg;0;1;0;2.327789;104.2059;92.2261;1.261137;268.05;359.9777
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_815.jpg;0;1;0;2.370648;104.2015;92.08278;1.324696;268.0443;-0.002436749
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_884.jpg;0;1;0;2.413312;104.1945;91.8886;1.355488;268.0295;-0.001464093
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_55_950.jpg;0;1;0;2.472631;104.1889;91.74061;1.335978;268.0132;-0.001348849
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_019.jpg;0;1;0;2.517018;104.1811;91.53887;1.329281;267.9946;-0.001183785
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_081.jpg;0;1;0;2.558804;104.175;91.38444;1.334329;267.9803;-0.001289291
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_150.jpg;0;1;0;2.60153;104.1689;91.22742;1.340966;267.968;-0.001322925
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_221.jpg;0;1;0;2.65833;104.1604;91.01408;1.349523;267.9526;-0.001381474
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_284.jpg;0;0.9010689;0;2.700804;104.1539;90.85128;1.351427;267.942;-0.001398035
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_350.jpg;0;0.7180655;0;2.737621;104.1473;90.68668;1.339676;267.9333;-0.0008879272
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_417.jpg;0;0.5106318;0;2.772178;104.1406;90.52069;1.324032;267.9188;-0.0007286118
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_484.jpg;0;0.3092923;0;2.786536;104.1316;90.29866;1.273029;267.8956;-0.0006520071
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_550.jpg;2.987915;0.110098;0;2.792524;104.1261;90.13257;1.193913;268.0842;0.0135128
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_615.jpg;6.018816;0;0;2.784955;104.1235;89.96771;1.063643;268.6129;0.07659918
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_685.jpg;8.926998;0;0;2.774482;104.1263;89.75028;0.8122486;269.9088;0.2640302
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_09_56_750.jpg;5.867243;0;0;2.763961;104.1311;89.58871;0.583356;270.8866;0.4386896
